canonicalPrintingId,language,region,canonicalSetId,releaseYear,providers,cardType,promoStatus,gapReason,permissionState,credentialsRequired,identityState
pokemon|es|ES|set:2c60141b51832142|SM116|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM117|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM118|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM119|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM12|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM120|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM121|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM122|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM123|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM124|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM125|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM126|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM127|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM128|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM129|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM13|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM130|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM131|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM132|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM133|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM134|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM135|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM136|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM137|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM138|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM139|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM14|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM140|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM141|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM142|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM143|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM144|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM145|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM146|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM147|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM148|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM149|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM15|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM150|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM151|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM152|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM153|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM154|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM155|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM156|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM157|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM158|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM159|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM16|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM160|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM161|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM162|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM163|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM164|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM165|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM166|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM167|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM168|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM169|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM17|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM170|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM171|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM172|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM173|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM174|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM175|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM176|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM177|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM178|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM179|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM18|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM180|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM181|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM182|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM183|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM184|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM185|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM186|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM187|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM188|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM189|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM19|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM190|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM191|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM192|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM193|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM194|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM195|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM196|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM197|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM198|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM199|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM2|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM20|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM200|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM201|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM202|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM203|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM204|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM205|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM206|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM207|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM208|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM209|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM21|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM210|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM211|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM212|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM213|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM214|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM215|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM216|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM217|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM218|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM219|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM22|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
pokemon|es|ES|set:2c60141b51832142|SM220|unspecified,es,ES,pokemon|es|ES|tcgdex:smp,2017,tcgdex,unknown_not_exposed,not_identified_as_promo,provider_record_but_no_image,not_applicable_until_image_exists,False,exact_catalogue_record
